ticker,name,breakout_date,high_52w,breakout_price,market_type,market_cap,breakout_pct,volume_surge,close_strength,base_length,volatility_contraction,volume_dry_up,ma200_slope,pct_above_52w_low,rs_vs_market,market_return,ma20_deviation,liquidity,days_since_ath,atr_ratio,max_gain_20d,max_drawdown_20d,gain_at_day_20,label,market_regime,market_ma200_dist
13890,지누스,2024-10-23,20013,21198,KOSPI,2675,5.9212,1.8271,0.917,20,0.52,0.9061,0.032096,95.5535,5.6802,0.241,0.1424,2884069153.0,788,0.057751,16.99,-5.98,-5.98,1,0,-2.4744
3690,코리안리,2024-10-23,7579,7621,KOSPI,22443,0.5542,2.7586,0.4765,36,0.8208,0.9154,0.012138,30.7204,7.3091,0.241,0.0583,2028356392.0,36,0.020601,6.68,1.34,4.97,0,0,-2.4744
950210,프레스티지바이오파마,2024-10-23,15760,16950,KOSPI,6502,7.5508,12.0838,0.8537,42,0.8047,2.0459,0.051162,120.4161,14.5964,0.241,0.1591,8159577964.0,909,0.055668,17.82,-7.2,-6.25,1,0,-2.4744
7390,네이처셀,2024-10-24,12700,13980,KOSDAQ,15787,10.0787,24.2747,0.899,57,1.0,4.689,0.025057,101.1511,45.3718,-2.7188,0.3967,50977535394.0,798,0.045729,94.56,7.58,87.77,1,0,-11.3635
141080,리가켐바이오,2024-10-24,130700,131000,KOSDAQ,70292,0.2295,0.6589,0.9639,3,0.4575,0.8934,0.098774,292.2156,27.7188,-2.7188,0.1324,88273200980.0,3,0.058833,6.87,-25.95,-25.95,0,0,-11.3635
37270,YG PLUS,2024-10-24,5200,5750,KOSPI,4380,10.5769,23.0136,0.5526,213,0.9641,6.84,-0.036411,138.5892,131.2672,-0.8063,0.8276,131069000000.0,721,0.067143,20.17,-30.87,-21.74,1,0,-3.1679
83650,비에이치아이,2024-10-24,11540,11600,KOSDAQ,21568,0.5199,12.7124,0.8427,91,0.4946,4.8996,0.014612,81.25,52.2033,-2.7188,0.3475,44610960222.0,91,0.059729,54.48,-4.83,45.69,1,0,-11.3635
3920,남양유업,2024-10-24,62200,63500,KOSPI,2835,2.09,3.6651,0.7297,197,0.646,1.0038,0.02062,43.1793,12.9971,-0.8063,0.0999,2171006200.0,813,0.018223,11.18,-2.99,-2.99,1,0,-3.1679
82800,비보존 제약,2024-10-25,4276,4656,KOSDAQ,2362,8.8868,11.5129,0.7045,54,0.7259,2.0504,0.03178,78.8705,40.9484,-5.2049,0.1905,3066547481.0,923,0.056425,39.8,5.11,24.48,1,0,-12.1597
7160,사조산업,2024-10-28,72300,72800,KOSPI,2920,0.6916,3.5119,0.8971,43,1.0,0.4491,0.046278,105.0704,16.4213,0.6205,0.1579,4382405660.0,832,0.042092,-2.47,-50.0,-48.7,0,0,-1.9764
12750,에스원,2024-10-28,63600,63900,KOSPI,30513,0.4717,0.6338,1.0,98,0.5465,1.1981,-0.001222,20.339,5.7023,0.6205,0.0692,2702291220.0,934,0.026492,2.82,-6.57,-2.97,0,0,-1.9764
49430,코메론,2024-10-29,11200,11390,KOSDAQ,1317,1.6964,2.9096,0.6548,19,0.8134,0.9749,0.018937,38.3961,9.2757,-4.4919,0.0424,520068318.0,824,0.030352,1.84,-12.29,-10.89,0,0,-9.9928
52330,코텍,2024-10-29,8070,8120,KOSDAQ,1661,0.6196,1.4186,0.8387,116,0.78,0.9569,0.018613,31.8182,8.5945,-4.4919,0.0278,330589480.0,839,0.019792,2.09,-9.48,-4.31,0,0,-9.9928
206650,유바이오로직스,2024-10-29,13910,15480,KOSDAQ,4588,11.2868,52.8779,0.8936,121,0.7857,6.2223,0.016113,79.5824,36.0127,-4.4919,0.2474,39571488924.0,754,0.050157,11.18,-17.7,-17.25,1,0,-9.9928
3490,대한항공,2024-10-29,24000,24150,KOSPI,83218,0.625,1.996,0.8889,203,0.4483,1.2802,-0.002367,24.8062,8.4003,-2.0127,0.0649,24978968040.0,830,0.021,4.55,-3.93,4.55,0,0,-1.7653
18670,SK가스,2024-10-29,190500,194300,KOSPI,20709,1.9948,1.0956,0.9184,98,0.464,1.5488,0.015078,33.4478,14.3898,-2.0127,0.1057,1352682820.0,98,0.025182,8.08,-0.51,7.82,0,0,-1.7653
7110,일신석재,2024-10-30,1650,1707,KOSPI,1210,3.4545,11.5337,0.2,61,1.0,2.3863,0.028174,76.8912,28.0909,-2.113,0.2245,46355883877.0,796,0.063353,11.31,-20.33,11.31,1,0,-2.6639
140,하이트진로홀딩스,2024-10-30,9650,9730,KOSPI,2154,0.829,9.904,0.2895,177,1.0,2.8409,0.003322,15.6956,5.6236,-2.113,0.0485,897077526.0,840,0.024005,0.82,-5.04,-0.51,0,0,-2.6639
47810,한국항공우주,2024-10-30,58600,60000,KOSPI,156155,2.3891,3.1969,0.75,103,0.6022,1.6602,0.011135,35.7466,15.3206,-2.113,0.1017,71949356280.0,525,0.032262,16.17,-4.33,-1.17,1,0,-2.6639
1800,오리온홀딩스,2024-10-30,16600,16680,KOSPI,12968,0.4819,0.6631,1.0,1,0.3706,1.1659,0.00682,25.1313,4.8224,-2.113,0.0373,884754328.0,853,0.017814,1.08,-5.58,-2.22,0,0,-2.6639
12630,HDC,2024-11-04,11430,11900,KOSPI,11578,4.112,2.8485,1.0,13,0.8475,0.8059,0.048462,95.7237,9.232,0.7495,0.0725,1584312388.0,856,0.02521,2.69,-8.32,-1.85,0,0,-2.8365
86980,쇼박스,2024-11-04,4485,4975,KOSDAQ,1522,10.9253,35.9325,0.9,164,0.6484,4.8349,0.02475,84.9442,33.0312,-1.9376,0.1898,22530804955.0,742,0.041134,-5.63,-17.89,-13.77,0,0,-8.5015
84010,대한제강,2024-11-04,9575,10002,KOSPI,3619,4.4595,20.9279,0.487,227,0.9467,3.0505,0.005199,36.9949,12.4593,0.7495,0.0999,2091489832.0,656,0.036786,3.73,-6.27,3.33,0,0,-2.8365
140860,파크시스템스,2024-11-04,215000,217000,KOSDAQ,19240,0.9302,1.1425,0.7931,6,0.4239,0.9932,0.019741,55.0,10.4919,-1.9376,0.0676,5560462300.0,6,0.051152,-0.92,-20.18,-6.22,0,0,-8.5015
244920,에이플러스에셋,2024-11-04,4480,4645,KOSPI,2849,3.683,1.5582,1.0,48,0.9298,0.8144,-0.000868,29.5676,9.7142,0.7495,0.0985,263336148.0,805,0.023835,2.48,-5.6,0.11,0,0,-2.8365
69510,에스텍,2024-11-05,11210,11230,KOSDAQ,1612,0.1784,0.7828,0.4483,48,0.7089,0.8507,0.020328,36.7844,6.6718,-3.7387,0.0282,77872138.0,840,0.017428,0.89,-8.28,-5.7,0,0,-8.7034
3350,한국화장품제조,2024-11-05,84400,85600,KOSPI,2237,1.4218,0.7603,0.5577,39,0.9123,0.6012,0.130892,280.4444,6.5724,-1.2833,0.0913,10056234860.0,39,0.057827,-3.04,-50.47,-42.64,0,0,-3.293
298040,효성중공업,2024-11-05,449500,450000,KOSPI,213159,0.1112,1.0014,0.65,107,0.6768,0.9643,0.082114,185.3519,24.4024,-1.2833,0.1262,36407458600.0,107,0.04127,11.11,-14.22,-5.67,1,0,-3.293
