ticker,name,market_cap,breakout_date,resistance,support,breakout_close,max_gain_20d,success,box_range_pct,breakout_strength,volume_surge,volume_dry_up,close_strength,volatility_contraction,ma20_deviation,breakout_gap,ma200_slope,pct_above_52w_low,days_since_ath,market_return,rs_vs_market,atr_ratio,liquidity
272210,한화시스템,24332817303200,2023-11-14,14300,11720,14560,15.38,1,22.0137,1.8182,0.5467,1.6736,0.9,1.561,12.298,1.049,1.3317,42.7451,126,-1.0942,16.8335,4.0767,15156290600
272210,한화시스템,24332817303200,2023-11-15,14560,11720,14970,12.22,0,24.2321,2.8159,1.0789,1.2885,0.9412,1.76,14.5853,0.3434,1.3655,46.7647,127,0.9774,18.5913,3.841,14032292096
272210,한화시스템,24332817303200,2024-04-26,18620,15110,19940,3.31,0,23.2296,7.0892,5.6595,1.1626,0.9649,0.7696,14.5516,0.5908,1.9598,72.9402,113,-3.2591,19.122,3.4711,58093306224
272210,한화시스템,24332817303200,2024-11-07,19610,16890,21200,42.45,1,16.1042,8.1081,6.6653,1.667,0.8462,0.8979,14.0367,2.3822,0.8038,80.5792,100,-1.3285,20.6307,3.8241,46702987764
316140,우리금융지주,24151110928000,2020-11-05,9310,8080,9480,8.65,0,15.2228,1.826,1.0466,1.7603,1.0,1.1002,7.1792,0.4301,-2.8981,50.0,356,1.1249,8.2177,2.6371,18941021390
316140,우리금융지주,24151110928000,2020-11-10,9610,8080,9860,4.46,0,18.9356,2.6015,1.3493,1.3429,0.6216,1.421,9.8791,4.0583,-2.5553,56.0127,361,2.0673,11.3965,2.5138,16356972780
316140,우리금융지주,24151110928000,2020-11-11,9860,8080,10100,1.98,0,22.0297,2.4341,1.2152,1.2393,0.7222,1.6482,11.8246,-0.1014,-2.4393,59.8101,362,4.4273,13.5634,2.6096,17893282636
316140,우리금융지주,24151110928000,2021-04-07,10150,8800,10650,2.82,0,15.3409,4.9261,3.1827,0.7737,0.7143,0.1713,5.8543,0.495,1.0842,48.951,307,6.0609,-0.0908,1.4688,15286362010
316140,우리금융지주,24151110928000,2021-05-10,11000,9410,11300,4.42,0,16.8969,2.7273,0.7742,1.0011,0.8889,0.7784,7.4144,0.0,1.7357,46.7532,3,3.7492,5.9596,2.1808,30066981180
316140,우리금융지주,24151110928000,2021-06-04,11350,9940,11600,4.31,0,14.1851,2.2026,1.434,0.6994,0.6,0.5015,4.4104,-0.4405,2.5277,43.5644,24,1.9297,4.0064,1.8781,19616979340
316140,우리금융지주,24151110928000,2021-06-16,11650,9940,11900,1.68,0,17.2032,2.1459,1.741,0.7806,0.9,0.5578,5.6135,0.4367,2.6387,47.2772,12,3.329,1.9808,1.8007,22273078080
316140,우리금융지주,24151110928000,2021-10-19,12000,10550,12350,10.93,0,13.7441,2.9167,1.1884,0.9919,1.0,1.5533,7.8838,0.4167,1.3059,47.0238,113,-3.8043,15.0655,1.7351,26705769270
316140,우리금융지주,24151110928000,2021-10-20,12350,10550,12600,8.73,0,17.0616,2.0243,1.4109,1.0453,0.8333,1.8037,9.47,0.4049,1.3718,50.0,1,-4.4482,18.9937,1.8141,26635016770
316140,우리금융지주,24151110928000,2021-10-25,12750,10550,13000,5.38,0,20.8531,1.9608,1.1676,1.062,0.75,2.844,10.5207,0.3922,1.6255,53.3019,3,-3.4225,20.5396,1.9505,34817409940
316140,우리금융지주,24151110928000,2021-10-26,13000,10550,13300,3.01,0,23.2227,2.3077,0.9286,1.0833,1.0,3.1072,12.1653,1.5385,1.7323,55.9203,1,-2.4369,21.7194,1.9871,38698675340
316140,우리금융지주,24151110928000,2022-01-10,13600,11950,13950,15.41,1,13.8075,2.5735,3.9529,1.2821,1.0,0.5814,5.9829,0.7634,2.8854,58.5227,74,-2.7742,10.0819,1.9201,25052886320
316140,우리금융지주,24151110928000,2022-01-11,13950,12000,14550,10.65,0,16.25,4.3011,3.355,1.6125,0.8235,0.7821,10.1438,-0.7168,2.9027,65.3409,1,-2.4746,13.121,2.1109,43502181870
316140,우리금융지주,24151110928000,2022-01-12,14550,12350,14900,8.05,0,17.8138,2.4055,1.6322,1.8703,1.0,1.2468,12.1988,0.0,2.9448,69.3182,1,-0.5177,13.3965,2.373,60910456350
316140,우리금융지주,24151110928000,2022-02-04,15050,12450,15350,4.89,0,20.8835,1.9934,1.3016,1.0973,0.875,2.2256,7.2489,0.0,3.5833,74.4318,16,-7.9947,26.0716,3.1643,44298598640
316140,우리금융지주,24151110928000,2022-02-09,15350,12450,15850,1.58,0,23.2932,3.2573,1.1187,1.1148,0.9231,1.5186,8.1911,0.6579,3.8231,77.89,2,-6.296,27.2884,3.2672,45261875400
316140,우리금융지주,24151110928000,2022-11-24,12350,10700,12550,4.78,0,15.4206,1.6194,0.8761,0.9077,1.0,0.6923,6.0414,0.4065,-1.7704,17.8404,213,6.6651,1.0602,2.0205,24700175400
316140,우리금융지주,24151110928000,2022-11-30,12650,10700,13000,1.15,0,18.2243,2.7668,3.1138,0.9202,0.8182,1.0973,8.5595,-0.3953,-1.9891,22.0657,219,5.8052,6.2638,2.3626,24333268250
316140,우리금융지주,24151110928000,2023-01-16,13100,11250,13300,1.58,0,16.4444,1.5267,2.1097,1.2194,0.8571,1.012,7.1069,0.0,-1.522,24.8826,266,1.6881,1.8138,3.3835,37014381410
316140,우리금융지주,24151110928000,2023-09-15,12270,11320,12590,1.11,0,8.3922,2.608,2.7497,0.6732,1.0,1.2402,6.5955,0.0815,-0.0827,18.216,228,3.8642,6.7684,1.0893,24612050390
316140,우리금융지주,24151110928000,2024-01-29,13130,12030,13480,12.76,0,9.1438,2.6657,2.1262,0.5888,0.8621,0.778,6.4099,0.0,1.2085,23.8971,364,-5.8235,9.5158,1.2399,20261871198
316140,우리금융지주,24151110928000,2024-01-31,13490,12140,13880,9.51,0,11.1203,2.891,2.4896,0.7982,0.9184,1.358,9.0809,-0.4448,1.289,27.5735,1,-4.2273,13.6048,1.5027,28949258928
316140,우리금융지주,24151110928000,2024-02-01,13880,12250,14410,5.48,0,13.3061,3.8184,4.1015,0.9158,0.8689,1.8806,12.719,0.2161,1.337,32.4449,1,-1.7224,17.2798,1.5862,31694790344
316140,우리금융지주,24151110928000,2024-02-02,14410,12250,14710,3.33,0,17.6327,2.0819,3.8809,1.1599,0.8415,2.4122,14.1992,0.8328,1.4257,35.2022,1,1.4441,16.3301,1.7724,45880196368
316140,우리금융지주,24151110928000,2024-02-19,14750,12450,15060,2.92,0,18.4739,2.1017,1.0048,1.8676,0.65,4.0133,9.392,0.4068,1.9718,38.4191,13,9.8449,10.9249,3.5619,48461393536
316140,우리금융지주,24151110928000,2024-07-26,14930,13950,16180,4.82,0,7.0251,8.3724,8.9651,0.7642,0.965,0.5948,9.7805,1.927,1.877,44.4643,133,-2.3561,12.4991,1.2582,21455176978
316140,우리금융지주,24151110928000,2024-10-25,16650,13980,17080,-1.05,0,19.0987,2.5826,2.8301,0.9411,0.9545,0.5631,6.0014,0.3003,2.2318,47.2414,88,-1.8395,10.284,1.9154,22526834520
316140,우리금융지주,24151110928000,2025-04-30,17420,15370,17710,11.24,0,13.3377,1.6648,1.6088,0.9152,1.0,1.1065,7.2586,0.3468,1.4252,34.1667,70,2.0253,3.7061,1.8109,30444355642
316140,우리금융지주,24151110928000,2025-05-29,18340,15370,19250,18.7,1,19.3234,4.9618,1.5025,0.7293,0.9753,0.685,7.7677,0.9269,1.911,40.1019,1,6.7395,7.7757,1.3358,28676824702
010120,LS ELECTRIC,23820000000000,2019-07-01,50500,44400,51500,0.0,0,13.7387,1.9802,1.2232,1.1449,0.5,0.5182,4.8826,0.9901,0.0,17.4458,123,4.31,1.9851,2.1637,4073092600
010120,LS ELECTRIC,23820000000000,2019-12-06,51000,46800,52500,4.38,0,8.9744,2.9412,1.7992,1.0916,1.0,0.6166,4.4049,0.0,-0.4088,23.8208,281,-2.5912,5.5324,2.2177,2928291160
010120,LS ELECTRIC,23820000000000,2019-12-11,52500,46900,53300,2.81,0,11.9403,1.5238,1.1509,0.9945,0.8333,0.9812,5.3516,0.0,-0.3427,25.7075,286,-0.793,9.4576,2.0973,3448416940
010120,LS ELECTRIC,23820000000000,2019-12-12,53300,46900,54500,0.55,0,13.6461,2.2514,2.0283,1.0104,1.0,1.0904,7.2729,0.3752,-0.3042,28.5377,287,-0.0879,8.8703,2.0183,3620652340
010120,LS ELECTRIC,23820000000000,2020-12-21,61300,49600,64000,23.59,1,23.5887,4.4046,1.9447,1.6815,0.9524,0.8558,12.5275,1.1706,1.9068,150.4892,105,6.7648,3.2008,3.1808,14602011520
010120,LS ELECTRIC,23820000000000,2021-07-21,61500,54800,63600,5.5,0,12.2263,3.4146,4.1298,3.0285,0.6857,1.8838,11.325,0.813,-0.4714,29.2683,317,-1.8399,16.6414,2.4146,28254225800
010120,LS ELECTRIC,23820000000000,2021-08-05,65500,54800,66700,5.25,0,19.5255,1.8321,0.6618,1.4401,1.0,2.6358,8.332,-0.1527,0.6402,35.5691,332,0.7209,19.0277,3.2555,17290705780
010120,LS ELECTRIC,23820000000000,2021-08-27,66900,55000,68400,4.53,0,21.6364,2.2422,2.1202,0.5507,0.8545,0.4908,5.9644,0.0,1.8377,39.0244,354,-3.3537,9.2361,2.9135,7853581200
010120,LS ELECTRIC,23820000000000,2021-09-07,68600,55000,70300,1.71,0,24.7273,2.4781,1.6464,0.6214,0.7778,0.5527,7.2382,-0.438,2.149,42.8862,365,-2.239,9.2405,3.4038,9155158360
010120,LS ELECTRIC,23820000000000,2022-06-03,51500,43050,53300,10.69,0,19.6283,3.4951,3.2778,0.7921,0.68,0.4998,7.7257,0.7767,-2.3756,33.25,268,-0.2584,5.5944,2.8344,6556240170
010120,LS ELECTRIC,23820000000000,2022-08-24,59100,48700,61300,0.0,0,21.3552,3.7225,2.4609,0.5733,0.9545,0.6233,7.7045,0.0,-1.1461,53.25,350,1.4294,14.8894,3.3093,6127578980
010120,LS ELECTRIC,23820000000000,2023-04-12,58300,48100,61100,10.8,0,21.2058,4.8027,2.8336,0.821,0.6579,0.6259,8.5354,0.8576,0.9421,42.093,231,7.1824,1.7303,3.0278,8673386100
010120,LS ELECTRIC,23820000000000,2024-03-05,74900,63200,77800,30.72,1,18.5127,3.8718,17.9994,0.9771,0.7216,0.661,15.516,4.2213,0.5083,57.9695,223,4.2062,10.7126,2.8461,13815526600
010120,LS ELECTRIC,23820000000000,2024-03-06,77800,63200,79100,28.57,1,23.1013,1.671,2.6746,2.7551,0.931,1.0884,16.5721,1.0283,0.5188,60.6091,224,1.001,13.803,3.6572,63223883280
010140,삼성중공업,23760000000000,2020-11-10,5428,4767,5550,26.0,1,13.8662,2.2476,8.0646,1.3768,0.8276,0.7303,13.3972,3.3674,-3.673,91.5775,159,2.0673,8.8662,2.1042,30031323126
010140,삼성중공업,23760000000000,2020-11-11,5550,4767,5673,23.27,1,16.4254,2.2162,5.1064,2.1421,0.5025,1.2479,15.2662,0.3243,-3.6441,95.8233,160,4.4273,10.7138,2.4628,54726303383
010140,삼성중공업,23760000000000,2020-11-16,5682,4767,6004,16.47,1,19.1945,5.667,2.9822,3.629,0.8879,2.6841,19.2039,1.4807,-3.4738,107.2489,165,8.3644,13.4948,3.155,91561006244
010140,삼성중공업,23760000000000,2021-03-31,7070,5824,7334,0.12,0,21.3942,3.7341,2.6469,3.6127,0.8769,1.0158,16.7583,-0.4163,2.8699,121.772,2,-0.6996,18.2317,3.3913,231952461421
010140,삼성중공업,23760000000000,2021-10-27,6295,5227,6450,4.5,0,20.4324,2.4623,9.4921,1.406,0.6806,0.3551,6.0245,0.1681,-0.8863,0.0,212,-3.4513,8.3293,2.68,27189876682
010140,삼성중공업,23760000000000,2022-03-02,5930,5080,6050,0.83,0,16.7323,2.0236,3.3873,1.6924,0.6176,1.2143,10.1001,0.3436,-2.2158,0.0,338,3.4053,15.6892,3.3176,47532604822
010140,삼성중공업,23760000000000,2022-04-15,6140,5080,6240,3.37,0,20.8661,1.6287,2.4386,1.0544,0.8182,0.6741,10.2181,-0.4886,-1.0568,0.0,347,-0.4049,13.2439,2.5298,44304718056
010140,삼성중공업,23760000000000,2022-04-19,6240,5080,6350,1.57,0,22.8346,1.7628,2.2329,1.2871,0.9231,0.9263,10.8202,-0.1616,-1.0655,0.0,351,0.328,11.0755,2.7334,55965856822
010140,삼성중공업,23760000000000,2023-01-31,5520,4935,5790,2.76,0,11.8541,4.8913,14.037,1.0318,0.8667,0.6471,13.4627,0.9542,-0.9231,20.8768,284,8.4368,4.8705,1.5914,18790788162
010140,삼성중공업,23760000000000,2023-05-22,5830,4885,5940,17.68,1,19.3449,1.8868,3.2395,0.6127,0.9583,0.3847,6.4325,0.5282,0.2043,24.0084,270,-0.2353,3.5396,2.8259,13746312962
010140,삼성중공업,23760000000000,2023-05-23,5940,4885,6040,15.73,1,21.5967,1.6835,2.2873,0.8315,0.8095,0.4555,8.0404,0.8418,0.2524,26.096,271,0.9098,4.8695,2.7318,27829369458
010140,삼성중공업,23760000000000,2023-05-24,6040,4885,6210,12.56,0,23.6438,2.8146,3.6483,0.887,0.7097,0.5596,10.7544,-0.3311,0.2746,29.6451,272,1.7416,7.0149,2.6225,38751432226
010140,삼성중공업,23760000000000,2024-03-14,8070,7050,9010,4.22,0,14.4681,11.6481,11.5558,1.6635,0.8413,1.1735,18.4358,0.0,2.7266,84.8205,225,3.7528,21.0394,2.8778,43050438200
010140,삼성중공업,23760000000000,2024-07-17,10280,8860,10930,12.35,0,16.0271,6.323,4.5785,0.8634,0.8923,1.1483,14.7868,0.6809,1.3682,60.4993,65,1.643,19.1305,2.4703,64908071886
010140,삼성중공업,23760000000000,2024-11-11,11240,9470,11820,3.98,0,18.6906,5.1601,5.4096,1.4835,0.871,0.9351,18.4428,1.1807,2.6549,72.0524,108,-3.4929,23.1286,2.9067,95835575846
010140,삼성중공업,23760000000000,2025-05-27,15440,12720,16350,13.46,0,21.3836,5.8938,4.0541,0.7957,0.9709,0.4522,11.6841,1.9868,3.9007,86.0068,69,4.5549,7.5081,2.6868,101920662032
034730,SK,23273367663000,2019-10-15,230500,192500,235000,15.53,1,19.7403,1.9523,1.179,1.7425,0.7692,0.75,8.3823,0.0,0.0,24.3386,242,0.9257,14.2704,2.8571,43433150200
034730,SK,23273367663000,2019-10-16,235000,192500,240000,13.13,0,22.0779,2.1277,1.1292,1.8711,0.9,0.7944,9.9027,0.8511,0.0,26.9841,243,0.9994,9.5997,2.9018,43522619900
034730,SK,23273367663000,2020-12-02,223000,182500,237000,8.23,0,22.1918,6.278,3.2787,1.3081,0.9032,1.245,12.8437,0.6772,-1.342,131.2195,169,13.5145,13.5632,3.1193,84052911100
034730,SK,23273367663000,2022-04-20,251000,210000,257000,5.64,0,19.5238,2.3904,2.4985,0.6311,0.8,0.4946,4.6843,-0.1992,-1.2745,26.2899,364,-0.5982,8.5814,1.9594,21206175000
034730,SK,23273367663000,2022-04-21,257000,210000,265000,2.45,0,22.381,3.1128,2.294,0.7344,0.7778,0.532,7.5269,0.7782,-1.28,30.2211,365,-0.0531,10.2402,2.035,32191396700
034730,SK,23273367663000,2023-11-15,160800,134900,163800,5.68,0,19.1994,1.8657,1.3152,1.0191,0.6786,1.4933,9.2109,2.0807,-2.5525,21.6036,369,0.9774,8.2954,2.9391,19569642500
034730,SK,23273367663000,2024-01-31,180500,151200,183500,15.53,1,19.3783,1.662,3.1946,1.3702,0.9071,1.159,12.2839,-0.4582,-0.2923,36.2287,369,-4.2273,8.0169,2.8065,36607153340
034730,SK,23273367663000,2024-02-01,183500,151200,197000,7.61,0,21.3624,7.3569,6.7593,1.6063,0.9253,1.2936,20.298,-0.4905,-0.2673,46.2509,370,-1.7224,16.5912,3.0312,49789704840
051910,LG화학,22060107187500,2020-01-13,325000,293500,332500,26.32,1,10.7325,2.3077,1.8088,1.1844,0.6667,0.7083,7.4834,1.0769,-1.9492,16.0558,315,5.8719,4.777,2.3308,82311949900
051910,LG화학,22060107187500,2020-01-20,333500,293500,354000,19.35,1,13.6286,6.1469,2.5069,1.4969,0.9333,1.2248,11.9368,2.2523,-1.6086,23.5602,322,3.0928,12.2166,2.3103,95024192700
051910,LG화학,22060107187500,2020-02-04,354000,293500,379500,11.33,0,20.6133,7.2034,2.9948,1.8981,0.766,1.963,14.6526,4.1429,-1.2594,32.4607,337,-0.8528,22.8785,3.1621,153823465000
051910,LG화학,22060107187500,2022-07-28,589000,485500,598000,13.88,0,21.3182,1.528,2.3481,0.8326,0.86,0.8003,12.8728,1.2389,-3.4195,36.8421,342,4.3997,11.4917,3.6789,152034676400
051910,LG화학,22060107187500,2022-08-01,603000,485500,613000,11.09,0,24.2019,1.6584,1.1193,1.0697,0.4444,1.0462,13.8136,0.8292,-3.3138,40.2746,346,6.6038,15.9962,3.6472,197828592200
051910,LG화학,22060107187500,2023-03-07,726000,581000,740000,1.89,0,24.957,1.9284,1.8642,1.0463,0.3704,0.5733,8.8956,0.9642,2.9515,69.3364,113,1.0319,11.4301,3.3301,154073510200
051910,LG화학,22060107187500,2023-04-11,750000,613000,806000,2.98,0,22.3491,7.4667,5.0607,1.0472,0.4457,0.5536,13.6492,2.4,2.3189,77.1429,1,8.4671,5.8591,3.0929,198098860000
051910,LG화학,22060107187500,2025-03-26,264500,213000,272000,1.47,0,24.1784,2.8355,1.1401,1.2925,0.8148,0.8848,11.293,0.9634,-4.7927,30.7692,378,0.519,8.9378,5.3046,131474529700
035720,카카오,21363480151000,2019-04-15,21777,19188,22179,23.07,1,13.4928,1.846,4.8048,0.5791,1.0,0.41,7.439,1.4631,0.0,18.4459,38,2.9085,-0.1185,1.7436,5174277914
035720,카카오,21363480151000,2019-04-16,22179,19188,23584,15.74,1,15.5879,6.3348,5.675,0.8539,0.9094,0.5702,14.0787,2.7098,0.0,25.9493,1,3.2609,11.3748,1.9138,9792573490
035720,카카오,21363480151000,2019-11-01,28401,24487,29204,9.28,0,15.984,2.8274,1.7073,1.2164,0.8755,0.7755,6.9467,0.7077,0.0,55.9626,4,3.3609,4.0186,2.4529,12420995445
035720,카카오,21363480151000,2019-11-06,29806,24788,30308,5.3,0,20.2437,1.6842,1.1087,1.4726,1.0,1.5805,9.5005,0.3355,0.0,61.8585,1,4.7844,7.4841,2.3403,15269686678
035720,카카오,21363480151000,2020-01-07,31612,26193,32114,7.81,0,20.6887,1.588,2.0306,0.852,1.0009,0.2151,6.0645,0.3225,3.7161,71.5033,48,5.5708,1.4509,2.0082,12741008311
035720,카카오,21363480151000,2020-01-09,32114,26193,32917,5.18,0,22.6053,2.5005,2.0167,1.1987,0.5025,0.3644,8.1254,2.5052,3.7408,75.7917,1,4.6825,3.5687,2.2427,16693991215
035720,카카오,21363480151000,2020-02-13,34523,29405,35928,6.98,0,17.4052,4.0698,4.6536,0.9653,0.6874,0.7515,7.8161,1.4541,4.5088,91.8718,27,-0.2644,7.4514,2.5128,14647045718
035720,카카오,21363480151000,2020-02-19,36530,29405,38136,0.78,0,24.2306,4.3964,2.6431,1.4786,0.9288,1.004,12.9283,1.0977,4.4161,97.7188,5,-2.3115,15.0731,2.5555,29838884303
035720,카카오,21363480151000,2021-01-04,78179,66136,79483,20.96,1,18.2094,1.668,1.3034,0.9421,0.9547,0.4314,5.2837,0.6408,6.9176,210.5897,126,10.0359,-3.8703,2.2269,52157518884
035720,카카오,21363480151000,2021-01-07,79483,66136,80788,19.01,1,20.1811,1.6419,1.134,1.4143,0.9056,0.6017,6.3339,1.6427,7.0545,215.6891,129,10.426,-5.8799,2.3418,74123408972
035720,카카오,21363480151000,2021-01-08,80788,66136,87111,10.37,0,22.1543,7.8267,3.6403,1.3884,0.9366,0.6746,14.3918,2.6093,7.1199,240.397,130,16.7072,-0.8188,2.2377,73414604334
035720,카카오,21363480151000,2023-01-09,59100,47700,61100,14.4,0,23.8994,3.3841,2.1417,0.6305,0.9655,0.4953,10.3984,2.6224,-5.5918,31.3978,370,-1.6262,6.7897,3.0746,100868919620
035720,카카오,21363480151000,2024-11-29,39400,32800,40100,17.46,1,20.122,1.7766,4.2137,1.1411,0.7241,1.3089,12.2778,-0.1309,-4.707,23.1951,323,-3.4004,14.3271,3.0371,52230411380
035720,카카오,21363480151000,2024-12-02,40100,32800,42150,11.74,0,22.2561,5.1122,3.7059,1.479,0.8511,1.5163,17.3686,1.1222,-4.6793,29.4931,326,-5.1947,18.0461,3.1435,87352416180
000810,삼성화재,20889064370000,2019-12-12,240000,213000,249500,2.4,0,12.6761,3.9583,3.0998,0.7889,1.0,0.5458,6.4874,0.6303,-1.8306,19.378,268,-0.0879,11.2237,1.9468,16226408000
000810,삼성화재,20889064370000,2020-10-23,191500,164500,195500,8.44,0,16.4134,2.0888,2.102,1.101,0.8182,0.4135,6.6267,0.5222,-3.0899,66.383,315,-1.1961,7.4461,2.247,24999774200
000810,삼성화재,20889064370000,2020-11-18,196000,177500,202500,4.69,0,10.4225,3.3163,2.1093,1.4777,0.7,1.352,7.0296,0.0,-2.1745,72.3404,341,7.372,1.7924,3.0511,32872804900
000810,삼성화재,20889064370000,2020-11-19,202500,178500,206000,2.18,0,13.4454,1.7284,2.3916,1.6093,0.4545,1.5875,8.3925,1.2346,-2.0468,75.3191,342,8.1684,-0.5966,3.3287,37237799200
000810,삼성화재,20889064370000,2021-04-26,196000,167500,199000,10.55,0,17.0149,1.5306,1.658,0.7346,0.6,0.2873,4.5031,0.7653,0.199,22.4615,158,5.9779,0.4393,1.2563,31092528500
000810,삼성화재,20889064370000,2021-05-07,204000,168500,208000,5.77,0,21.0682,1.9608,1.1157,1.2681,0.875,0.5566,6.4211,0.7353,0.6611,28.0,169,1.7161,8.0465,2.2493,26174937700
000810,삼성화재,20889064370000,2021-06-25,219500,186500,223000,1.35,0,17.6944,1.5945,1.2494,0.7511,0.9333,0.3211,4.6212,0.0,1.852,37.2308,16,3.5785,2.6119,1.9859,20884346400
000810,삼성화재,20889064370000,2021-08-17,223500,208000,229500,3.27,0,7.4519,2.6846,4.3017,1.3194,0.9412,0.3774,5.919,1.1416,1.6226,38.253,50,-3.1119,8.3871,1.8519,23692328300
000810,삼성화재,20889064370000,2023-04-25,218000,199900,230500,3.9,0,9.0545,5.7339,3.1901,1.1759,0.9333,0.8772,10.8573,0.0,0.5192,25.6131,54,2.221,11.6062,1.7199,24476979900
000810,삼성화재,20889064370000,2023-05-19,232000,200500,235500,4.03,0,15.7107,1.5086,0.8364,0.8869,0.8667,1.0449,4.3999,-0.4348,1.4416,28.3379,11,-1.4481,12.2716,2.4719,17696664700
000810,삼성화재,20889064370000,2023-08-08,247500,217500,253000,1.78,0,13.7931,2.2222,0.9583,0.8478,1.0,0.5975,4.8922,1.0101,2.3399,37.5,1,0.4484,4.9683,2.6539,17572461600
000810,삼성화재,20889064370000,2023-09-08,255000,217500,259000,5.98,0,17.2414,1.5686,1.2531,0.9242,1.0,0.324,3.5379,0.1996,2.362,40.7609,10,-2.0711,6.5065,2.3166,14129588100
