ticker,name,event_date,high_52w,event_price,market_type,market_cap,gap_pct,resistance_tests,days_since_high,momentum_5d,volume_ratio,volume_trend,volatility_contraction,atr_pct,ma_alignment,trend_strength,rs_vs_market,market_return,pct_from_52w_low,broke_through_10d,max_gain_20d,days_to_breakout
064850,에프앤가이드,2024-08-28,9450,9340,KOSDAQ,1475.0,-1.164,0,228,13.2121,4.0297,1.8195,0.7343,2.7531,4,3.4426,29.6691,-5.1357,69.8182,1,311.67,1
005720,넥센,2024-08-28,4900,4710,KOSPI,3721.0,-3.8776,44,41,-2.4845,1.4149,1.4047,0.6497,1.8047,3,2.431,3.3843,-1.7661,27.1255,0,1.59,-1
005389,현대차3우B,2024-08-29,190900,183000,KOSPI,5679.0,-4.1383,2,43,11.2462,8.1312,1.8161,0.9939,2.178,3,1.6887,16.4589,-3.9127,85.7868,0,0.66,-1
005387,현대차2우B,2024-08-29,198800,189300,KOSPI,89333.0,-4.7787,0,43,11.8133,6.7406,1.6545,0.9954,2.8828,3,1.6685,17.5382,-3.9127,89.3,0,1.43,-1
005385,현대차우,2024-08-29,194000,186000,KOSPI,58819.0,-4.1237,1,43,11.3772,5.8878,1.6214,0.936,2.4539,3,1.7441,16.0961,-3.9127,87.1227,0,0.65,-1
00088K,한화3우B,2024-08-29,16210,15460,KOSPI,8984.0,-4.6268,30,20,0.3245,0.9649,0.8987,0.2819,1.5339,4,1.17,0.7799,-3.9127,16.8556,0,1.81,-1
000140,하이트진로홀딩스,2024-08-29,9680,9270,KOSPI,2216.0,-4.2355,14,139,0.6515,0.8395,0.9518,0.6756,1.5334,3,0.0714,5.3351,-3.9127,11.4183,0,2.16,-1
005945,NH투자증권우,2024-08-30,12250,12000,KOSPI,4463.0,-2.0408,33,114,0.1669,0.5483,0.7358,0.4138,0.8333,4,1.5583,3.7215,-3.7215,33.3333,0,0.25,-1
267250,HD현대,2024-08-30,85000,80900,KOSPI,193533.0,-4.8235,20,20,-1.221,1.1875,0.8004,0.6325,2.481,4,6.0918,0.6077,-3.7215,42.1793,0,2.84,-1
001530,DI동일,2024-08-30,29987,28529,KOSPI,4222.0,-4.8621,0,129,5.0366,1.2914,0.7879,0.4705,1.9401,3,6.1492,8.0589,-3.7215,59.8353,0,23.8,-1
081660,미스토홀딩스,2024-08-30,44550,42350,KOSPI,28510.0,-4.9383,10,20,3.0414,0.4812,0.7123,0.9235,3.0444,4,1.8838,-1.003,-3.7215,23.1105,0,6.14,-1
220100,퓨쳐켐,2024-08-30,25400,24400,KOSDAQ,5248.0,-3.937,1,30,20.197,1.8249,1.8103,1.0851,6.9145,4,12.5005,22.3848,-5.6384,217.2952,0,14.75,-1
035000,HS애드,2024-08-30,6600,6350,KOSPI,1384.0,-3.7879,47,68,-0.1572,0.2377,0.4987,0.8857,0.9336,2,-0.8924,5.4843,-3.7215,8.1772,0,0.94,-1
066575,LG전자우,2024-08-30,50500,48300,KOSPI,8662.0,-4.3564,26,31,4.6587,2.005,0.8668,0.743,2.0408,3,0.4341,3.3091,-3.7215,17.5182,0,5.8,-1
000815,삼성화재우,2024-09-02,291500,277500,KOSPI,12429.0,-4.8027,14,41,2.3985,0.8787,0.9751,0.8182,2.5611,3,0.2417,2.598,0.1797,55.2013,0,4.68,-1
025000,KPX케미칼,2024-09-02,47353,45183,KOSPI,2211.0,-4.5826,39,40,-0.1039,0.2749,0.4505,0.484,1.7301,3,1.0604,0.2403,0.1797,13.2378,0,1.25,-1
000070,삼양홀딩스,2024-09-02,50381,48246,KOSPI,4829.0,-4.2377,13,141,-1.3636,0.2685,0.6041,0.7071,2.3709,4,0.7795,4.9085,0.1797,14.7621,1,21.58,10
005940,NH투자증권,2024-09-02,14400,13790,KOSPI,101380.0,-4.2361,10,21,-1.5703,0.546,0.8349,0.6356,1.9424,4,2.8965,1.4415,0.1797,42.9016,0,4.06,-1
071050,한국금융지주,2024-09-03,77700,74600,KOSPI,131235.0,-3.9897,9,33,-0.2674,0.6047,0.8308,0.6642,2.6331,4,2.2189,7.9746,9.1368,55.0936,0,2.41,-1
00680K,미래에셋증권2우B,2024-09-03,4170,3965,KOSPI,23208.0,-4.9161,0,134,0.8906,1.5779,1.0198,0.519,1.5132,3,2.1454,4.6365,9.1368,14.9275,0,2.02,-1
002840,미원상사,2024-09-03,216000,212500,KOSPI,7073.0,-1.6204,20,79,4.1667,5.7145,1.581,0.8684,1.7983,3,0.3793,4.8042,9.1368,36.5681,0,0.24,-1
000810,삼성화재,2024-09-03,393500,377000,KOSPI,245700.0,-4.1931,8,46,8.8023,1.5994,1.1858,0.7966,3.7135,3,0.2756,5.8022,9.1368,63.2035,0,-0.53,-1
030200,KT,2024-09-05,42400,41200,KOSPI,152977.0,-2.8302,0,136,5.641,2.5132,1.5295,1.0535,1.9591,4,2.158,8.7187,0.276,34.4209,0,2.91,-1
035250,강원랜드,2024-09-05,18340,17730,KOSPI,39365.0,-3.3261,0,134,14.3871,25.039,2.9979,1.4882,2.6388,2,0.6408,26.006,0.276,33.0083,0,2.14,-1
015360,INVENI,2024-09-05,48000,45700,KOSPI,4480.0,-4.7917,5,66,2.6966,2.8212,1.4273,0.776,2.0084,4,0.2857,4.3006,0.276,42.5897,1,7.11,3
007340,DN오토모티브,2024-09-09,19027,18867,KOSPI,17114.0,-0.8409,11,20,6.8044,1.5782,1.3644,1.1829,2.8235,4,3.9151,2.5611,-2.0283,41.6654,1,10.83,5
161890,한국콜마,2024-09-09,75000,71800,KOSPI,17184.0,-4.2667,1,57,6.0561,0.7754,1.0256,0.6848,4.5464,4,3.6713,10.3239,-2.0283,66.3963,1,9.61,1
052330,코텍,2024-09-09,8130,7730,KOSDAQ,1812.0,-4.92,0,85,8.2633,3.404,1.7447,1.1516,2.6705,2,-1.1264,8.7856,-6.5369,27.9801,0,4.4,-1
214150,클래시스,2024-09-09,56900,54600,KOSDAQ,43561.0,-4.0422,2,57,8.5487,1.2611,1.2084,0.7557,4.3956,4,1.0706,15.7369,-6.5369,96.0503,1,12.64,1
241710,코스메카코리아,2024-09-09,92500,88300,KOSDAQ,10691.0,-4.5405,1,32,6.2575,1.0473,1.0091,0.8989,6.8516,4,11.339,26.0227,-6.5369,271.0084,1,11.55,1
064960,SNT모티브,2024-09-10,27714,26832,KOSPI,9236.0,-3.1825,11,50,6.6794,2.5903,1.4713,1.3387,3.2924,3,-0.9276,22.549,-3.6233,23.445,0,1.95,-1
084110,휴온스글로벌,2024-09-11,28150,26750,KOSDAQ,6596.0,-4.9734,0,62,12.1593,3.3806,1.4436,1.0986,4.5661,3,2.8002,18.7067,-7.2484,37.6737,1,44.67,3
010130,고려아연,2024-09-11,564000,548000,KOSPI,355049.0,-2.8369,10,241,2.4299,2.1486,1.0378,0.8373,2.8285,4,2.0073,11.5757,-4.1247,25.977,1,51.64,2
000140,하이트진로홀딩스,2024-09-12,9680,9300,KOSPI,2216.0,-3.9256,18,149,1.862,0.3717,0.9448,1.5209,1.8356,4,0.5265,2.9537,-2.7381,11.7788,0,1.72,-1
060980,HL홀딩스,2024-09-12,36750,35000,KOSPI,4188.0,-4.7619,0,149,0.8646,0.5342,0.9017,0.8985,1.9082,3,-0.1082,9.4455,-2.7381,11.6427,0,3.14,-1
005945,NH투자증권우,2024-09-13,12250,11960,KOSPI,4463.0,-2.3673,43,124,0.7582,1.592,0.9914,0.7595,1.1228,3,2.3451,5.53,-4.5165,32.8889,0,0.92,-1
00088K,한화3우B,2024-09-13,16210,15400,KOSPI,8984.0,-4.9969,33,31,1.3825,0.9218,0.8818,0.7273,1.4332,2,0.9241,4.1929,-4.5165,16.4021,0,2.21,-1
001530,DI동일,2024-09-13,29987,29759,KOSPI,4222.0,-0.7603,5,139,5.491,0.8577,1.0861,0.477,2.5265,3,7.1659,11.9187,-4.5165,54.7771,1,23.74,1
081660,미스토홀딩스,2024-09-13,44550,42700,KOSPI,28510.0,-4.1526,14,30,2.3981,1.3987,1.3938,0.9217,3.2452,4,2.1762,4.869,-4.5165,24.1279,1,5.27,5
035000,HS애드,2024-09-13,6600,6390,KOSPI,1384.0,-3.1818,47,78,0.7886,0.81,0.8884,0.9013,0.9501,2,-0.156,6.4304,-4.5165,8.8586,0,0.94,-1
175330,JB금융지주,2024-09-13,16150,15440,KOSPI,56586.0,-4.3963,5,49,7.1478,1.9662,1.3562,1.4345,3.7333,4,2.5083,11.9626,-4.5165,61.8449,0,11.46,-1
066575,LG전자우,2024-09-13,50500,48350,KOSPI,8662.0,-4.2574,32,41,-0.8205,0.6242,0.775,0.8262,2.674,3,0.9306,9.3972,-4.5165,17.6399,1,5.69,1
001800,오리온홀딩스,2024-09-13,16290,15500,KOSPI,14189.0,-4.8496,10,214,0.5188,1.0122,0.8579,1.1255,1.8065,3,0.942,5.6914,-4.5165,18.411,1,8.39,7
000815,삼성화재우,2024-09-19,291500,281000,KOSPI,12429.0,-3.6021,20,51,2.9304,0.4734,0.8668,1.1598,2.8851,4,1.5121,8.9393,-3.4984,57.1588,0,2.14,-1
112610,씨에스윈드,2024-09-19,71200,69000,KOSPI,18134.0,-3.0899,0,175,24.3243,1.5091,1.3608,1.0374,4.5652,3,8.6952,12.5031,-3.4984,62.7358,1,6.52,3
005990,매일홀딩스,2024-09-19,8690,8380,KOSDAQ,1438.0,-3.5673,38,198,1.8226,0.9365,1.1288,0.9549,2.4804,3,0.1309,4.5258,-4.8825,12.786,0,0.72,-1
018120,진로발효,2024-09-19,17780,17550,KOSDAQ,1169.0,-1.2936,20,20,2.2132,0.6718,0.7087,0.5703,1.3757,3,4.3466,7.5741,-4.8825,23.0715,0,2.79,-1
005940,NH투자증권,2024-09-19,14400,14080,KOSPI,101380.0,-2.2222,17,31,4.3736,0.989,1.1463,1.1473,2.5517,4,4.3513,6.8758,-3.4984,45.9067,0,1.49,-1
267250,HD현대,2024-09-19,85000,81400,KOSPI,193533.0,-4.2353,21,31,6.1278,1.5002,1.1215,1.1359,3.0362,3,4.8477,3.3757,-3.4984,43.058,0,2.21,-1
006800,미래에셋증권,2024-09-19,9200,8870,KOSPI,294317.0,-3.587,0,139,6.3549,1.0756,1.0523,0.9093,2.7057,3,5.4437,12.7349,-3.4984,48.5762,0,3.16,-1
003570,SNT다이내믹스,2024-09-20,26750,25750,KOSPI,16510.0,-3.7383,1,36,28.75,12.064,1.9862,1.4897,4.5659,3,2.6448,18.2737,-3.8292,138.4259,0,9.51,-1
00680K,미래에셋증권2우B,2024-09-20,4170,3985,KOSPI,23208.0,-4.4365,4,144,0.1256,0.4437,0.7645,1.1107,2.0882,3,3.3667,6.0087,-3.8292,15.5072,0,1.88,-1
377450,리파인,2024-09-20,13720,13040,KOSDAQ,2083.0,-4.9563,1,60,3.1646,0.843,0.6058,0.8858,4.1575,4,0.6267,19.5537,-4.9667,90.0875,1,18.17,1
066570,LG전자,2024-09-20,115400,110100,KOSPI,169402.0,-4.5927,16,43,7.7299,1.4089,1.296,1.1128,3.2698,3,-0.5824,16.8682,-3.8292,27.2832,0,3.27,-1
001250,GS글로벌,2024-09-20,4430,4310,KOSPI,2034.0,-2.7088,0,59,29.6241,3.5192,1.7207,1.4506,6.5462,4,13.0015,28.0367,-3.8292,96.3554,0,-0.12,-1
004800,효성,2024-09-20,53846,52200,KOSPI,25161.0,-3.0569,0,79,5.668,1.5832,2.3738,0.6018,2.9351,3,2.0612,22.4656,-3.8292,0.0,0,1.72,-1
018290,브이티,2024-09-20,40000,38000,KOSDAQ,7268.0,-5.0,1,63,11.9293,2.0323,1.0916,0.7043,5.5827,3,-2.1636,23.7167,-4.9667,226.1803,0,3.16,-1
003090,대웅,2024-09-20,27100,26150,KOSPI,15262.0,-3.5055,0,153,6.3008,0.9786,0.8375,0.6522,4.3431,3,14.21,11.8871,-3.8292,97.9561,0,7.46,-1
082270,젬백스,2024-09-20,15310,15180,KOSDAQ,16965.0,-0.8491,0,173,49.1159,25.2496,3.3448,2.1493,6.1124,1,-1.0794,54.5234,-4.9667,67.5497,1,54.81,1
002840,미원상사,2024-09-20,216000,209500,KOSPI,7073.0,-3.0093,28,89,0.9639,0.4558,1.2467,0.8401,2.5571,4,0.6858,7.0312,-3.8292,34.6401,0,1.67,-1
034950,한국기업평가,2024-09-23,89800,85400,KOSDAQ,4441.0,-4.8998,41,81,0.9456,0.8002,0.8707,0.4583,1.3717,1,-1.3458,1.5607,-3.1736,16.9863,0,1.29,-1
340570,티앤엘,2024-09-23,77000,74000,KOSDAQ,4503.0,-3.8961,3,20,12.6332,2.2624,1.1418,0.8849,4.0734,3,2.3797,2.5025,-3.1736,97.3333,0,5.41,-1
066620,국보디자인,2024-09-23,17100,16970,KOSDAQ,1680.0,-0.7602,23,20,5.6005,0.5786,1.3619,1.0681,2.1761,4,1.581,2.5296,-3.1736,34.2563,1,2.77,2
226400,오스테오닉,2024-09-23,6050,6030,KOSDAQ,1357.0,-0.3306,0,172,20.6,14.6684,2.3626,1.1708,4.8685,3,5.1211,12.0184,-3.1736,53.8265,1,8.29,4
049430,코메론,2024-09-24,10310,10300,KOSDAQ,1358.0,-0.097,5,46,7.628,4.0471,1.8522,0.9025,3.3495,4,1.334,5.3598,-0.7912,27.7916,1,10.39,1
314930,바이오다인,2024-09-24,17900,17200,KOSDAQ,4396.0,-3.9106,0,46,21.813,16.0039,2.1424,0.9539,4.9169,3,4.0905,16.6162,-0.7912,108.4848,1,40.7,2
030200,KT,2024-09-24,42400,41400,KOSPI,152977.0,-2.3585,10,146,-0.1206,0.5076,0.9613,0.4536,2.5362,4,3.4994,8.15,-2.8065,34.4156,0,7.0,-1
140860,파크시스템스,2024-09-24,198800,192200,KOSDAQ,18156.0,-3.3199,14,21,6.2465,1.7083,1.3845,0.6782,4.534,3,0.2333,0.0168,-0.7912,38.2734,1,14.2,4
072870,메가스터디,2024-09-24,11840,11260,KOSDAQ,1342.0,-4.8986,44,181,0.446,0.3099,0.7322,0.6267,0.9896,2,-0.3685,-0.3501,-0.7912,8.2692,0,0.44,-1
259960,크래프톤,2024-09-24,355000,348500,KOSPI,116850.0,-1.831,9,20,8.567,0.8383,0.9857,0.8673,3.5151,4,7.6842,3.529,-2.8065,138.8622,0,1.58,-1
025000,KPX케미칼,2024-09-25,47353,45042,KOSPI,2211.0,-4.8804,33,54,2.1407,0.3492,2.1947,0.5373,1.8326,2,-0.4063,2.456,-3.9002,12.8844,0,3.66,-1
009680,모토닉,2024-09-25,9190,8750,KOSPI,2937.0,-4.7878,19,249,2.1004,0.3996,0.6608,0.4746,1.1347,3,-0.0058,4.7066,-3.9002,10.3405,0,1.03,-1
068930,디지털대성,2024-09-25,7420,7050,KOSDAQ,2369.0,-4.9865,7,58,3.6765,1.5132,1.8421,0.56,1.773,2,-2.183,5.7876,-1.8053,28.6496,0,5.82,-1
052330,코텍,2024-09-26,8130,7800,KOSDAQ,1812.0,-4.059,4,95,3.4483,0.5271,0.9215,0.5743,2.7198,3,0.1449,2.8018,1.6158,29.1391,0,4.74,-1
071050,한국금융지주,2024-09-26,77700,75600,KOSPI,131235.0,-2.7027,11,47,0.1325,1.0713,1.1018,1.2873,3.4014,4,2.7646,0.98,-0.98,57.1726,1,5.69,9
086280,현대글로비스,2024-09-26,129500,124500,KOSPI,182625.0,-3.861,9,49,5.8673,1.7372,1.0201,0.8044,3.603,3,4.2993,8.7722,-0.98,52.8883,0,2.33,-1
005090,SGC에너지,2024-09-26,29750,28450,KOSPI,4445.0,-4.3697,6,197,4.0219,1.5972,1.0594,0.6801,2.5609,4,2.1133,2.7689,-0.98,31.713,0,6.33,-1
071055,한국금융지주우,2024-09-26,52400,51400,KOSPI,9315.0,-1.9084,40,20,0.3906,0.6337,1.0371,1.0516,2.5292,4,2.6974,-0.9284,-0.98,34.9081,1,5.06,9
071280,로체시스템즈,2024-09-27,18530,17710,KOSDAQ,1667.0,-4.4253,2,66,10.0684,0.6776,1.1374,0.916,4.7229,4,0.1555,20.2206,1.2471,229.7952,1,12.93,3
030610,교보증권,2024-09-27,5720,5500,KOSPI,14462.0,-3.8462,0,148,2.2305,1.6912,1.1135,0.6522,2.3636,3,2.2433,7.8507,-1.4677,17.0213,1,6.73,7
003800,에이스침대,2024-09-27,28700,27750,KOSDAQ,4076.0,-3.3101,0,88,2.3985,2.2719,0.7252,0.784,1.8275,3,0.456,3.8665,1.2471,18.5897,0,1.26,-1
003830,대한화섬,2024-09-27,125800,121300,KOSPI,1575.0,-3.5771,0,158,13.0475,1.4232,1.8541,1.323,2.1081,2,-2.2935,23.0108,-1.4677,28.2241,0,1.98,-1
018310,삼목에스폼,2024-09-27,27500,26300,KOSDAQ,3021.0,-4.3636,0,137,15.3509,1.141,1.0878,1.2062,4.5057,4,3.8186,23.6935,1.2471,81.6298,1,10.08,1
003650,미창석유,2024-09-27,92000,91500,KOSPI,2157.0,-0.5435,31,20,4.0956,0.3047,1.2551,0.679,1.4676,4,4.4676,2.5727,-1.4677,33.1878,1,14.21,1
003300,한일홀딩스,2024-09-27,14570,13930,KOSPI,5017.0,-4.3926,24,20,-2.3826,0.4389,1.243,0.8295,2.1229,3,1.7425,-2.0642,-1.4677,33.9423,0,4.52,-1
003460,유화증권,2024-09-27,2400,2335,KOSPI,1758.0,-2.7083,1,191,5.4176,5.8336,1.4001,1.3375,1.7742,2,0.034,5.4766,-1.4677,13.3495,0,-0.64,-1
009450,경동나비엔,2024-09-27,75700,72800,KOSPI,8960.0,-3.8309,2,24,3.8516,1.2987,0.8281,0.4957,4.8568,4,8.8058,3.4285,-1.4677,76.699,1,29.26,6
064960,SNT모티브,2024-09-27,27714,27163,KOSPI,9236.0,-1.9882,10,60,5.12,1.0526,0.8476,0.6971,3.1579,3,-0.4461,13.1347,-1.4677,24.9678,0,-0.21,-1
033780,KT&G,2024-09-30,113500,108900,KOSPI,202920.0,-4.0529,16,20,1.3023,0.8874,0.9145,0.9092,3.1615,3,8.1011,2.7701,-3.5898,30.4192,1,7.35,5
065710,서호전기,2024-09-30,22050,21000,KOSDAQ,2673.0,-4.7619,0,97,4.7382,1.5054,2.3565,1.2094,1.6599,3,-0.0818,8.3461,0.181,18.5771,0,3.81,-1
060980,HL홀딩스,2024-10-02,36750,35400,KOSPI,4188.0,-3.6735,10,159,-0.5618,0.5103,0.7967,0.9954,1.705,3,0.8625,5.211,-3.7783,12.9187,0,1.69,-1
000140,하이트진로홀딩스,2024-10-02,9680,9220,KOSPI,2216.0,-4.7521,28,159,-1.8104,0.7888,0.5554,0.6917,1.317,4,0.6527,3.239,-3.7783,10.8173,0,10.74,-1
175330,JB금융지주,2024-10-04,16150,15900,KOSPI,56586.0,-1.548,12,59,5.7884,0.9346,0.9226,1.1196,4.4834,4,2.0185,16.1994,-3.9113,66.6667,1,17.67,4
058630,엠게임,2024-10-04,7090,6970,KOSDAQ,1075.0,-1.6925,0,218,14.827,3.8706,2.1359,0.7847,3.7405,3,-0.4626,15.8014,0.172,43.7113,1,4.73,1
166480,코아스템켐온,2024-10-04,12483,11962,KOSDAQ,1732.0,-4.1737,0,73,10.5954,4.83,1.8169,1.3866,6.4132,3,-3.334,23.9667,0.172,166.533,1,11.57,6
012450,한화에어로스페이스,2024-10-04,336156,332338,KOSPI,590917.0,-1.1358,2,42,12.5002,7.7005,4.0,1.259,65.312,4,7.6219,16.4115,-3.9113,0.0,1,17.04,1
035000,HS애드,2024-10-04,6600,6380,KOSPI,1384.0,-3.3333,49,88,0.157,1.7045,1.4527,0.4911,0.7949,3,0.2754,4.3837,-3.9113,8.6882,0,1.88,-1
024060,흥구석유,2024-10-04,21900,21800,KOSDAQ,2192.0,-0.4566,0,32,15.4661,6.5552,2.075,1.1693,6.2156,4,3.0726,41.5706,0.172,272.0137,1,5.05,1
005945,NH투자증권우,2024-10-04,12250,11900,KOSPI,4463.0,-2.8571,53,134,0.5068,0.5427,0.5492,0.4558,1.0444,3,1.9413,3.078,-3.9113,32.2222,0,1.6,-1
003690,코리안리,2024-10-07,7638,7358,KOSPI,25015.0,-3.6659,14,25,1.9961,1.0575,1.0065,1.0722,2.4696,3,2.1218,0.8193,-2.6341,26.9496,0,10.15,-1
005990,매일홀딩스,2024-10-07,8690,8340,KOSDAQ,1438.0,-4.0276,44,208,-0.2392,0.3551,0.5814,0.4956,1.6187,3,-0.0321,-1.0521,1.534,12.2476,0,1.2,-1
005940,NH투자증권,2024-10-07,14400,13840,KOSPI,101380.0,-3.8889,22,41,1.3919,0.8265,0.7369,1.3327,2.9366,3,3.5889,2.9967,-2.6341,43.4197,0,1.01,-1
079550,LIG넥스원,2024-10-07,249000,245000,KOSPI,101420.0,-1.6064,2,52,13.4259,2.9891,1.1911,0.9032,4.3673,3,1.2731,30.1055,-2.6341,198.7805,1,8.16,3
014820,동원시스템즈,2024-10-08,52200,50600,KOSPI,8407.0,-3.0651,0,132,14.7392,3.692,2.444,1.1113,3.8608,2,-3.4434,18.8254,-2.6371,83.3333,1,7.11,1
018120,진로발효,2024-10-08,17780,16960,KOSDAQ,1169.0,-4.6119,29,31,-1.2231,0.3367,0.6867,0.5815,1.3351,3,3.5747,-4.7106,2.3502,18.9341,1,7.31,5
105560,KB금융,2024-10-08,92400,89400,KOSPI,579782.0,-3.2468,9,45,6.6826,1.0815,1.1309,1.2665,3.875,3,0.7089,5.3958,-2.6371,82.8221,1,16.22,3
001720,신영증권,2024-10-08,86000,82200,KOSPI,30989.0,-4.4186,11,28,4.0506,0.8914,0.4119,0.8225,3.1891,3,3.7216,2.7589,-2.6371,49.4545,0,3.89,-1
006800,미래에셋증권,2024-10-08,9200,8740,KOSPI,294317.0,-5.0,1,150,0.8074,1.0402,0.8005,0.7227,2.9013,3,5.7775,4.7399,-2.6371,46.3987,0,5.61,-1
003570,SNT다이내믹스,2024-10-08,26750,25450,KOSPI,16510.0,-4.8598,2,46,5.6017,0.7187,0.7493,0.8374,5.6834,4,3.4571,28.9399,-2.6371,135.6481,1,10.81,5
003090,대웅,2024-10-10,27100,26950,KOSPI,15262.0,-0.5535,3,164,14.6809,3.1576,1.5382,1.5119,4.5985,2,12.2767,9.0646,0.7114,92.0884,1,4.27,1
176750,듀켐바이오,2024-10-10,15300,14550,KOSDAQ,2954.0,-4.902,5,49,11.9231,1.8339,0.9955,0.8045,2.8081,3,6.6742,4.6703,5.9761,188.1188,1,34.5,1
069620,대웅제약,2024-10-10,152000,150400,KOSPI,20728.0,-1.0526,9,24,8.7491,1.8938,0.9816,0.805,4.1223,4,9.3967,6.2587,0.7114,54.4148,1,9.31,1
069510,에스텍,2024-10-11,11600,11020,KOSDAQ,1636.0,-5.0,3,28,0.7313,1.1381,1.294,0.3949,2.2232,4,3.1478,-0.8465,6.301,38.6164,0,3.63,-1
326030,SK바이오팜,2024-10-11,119500,117800,KOSPI,87398.0,-1.4226,2,25,14.258,2.2518,1.109,1.1845,4.1535,3,10.6987,12.4379,0.8313,62.259,1,10.36,1
00680K,미래에셋증권2우B,2024-10-11,4170,3980,KOSPI,23208.0,-4.5564,7,156,3.3766,0.962,0.5416,0.9409,1.8934,2,3.0013,1.746,0.8313,15.3623,0,3.14,-1
397030,에이프릴바이오,2024-10-11,25550,24300,KOSDAQ,12442.0,-4.8924,1,28,13.2867,2.5147,1.0434,0.756,5.3645,4,7.2678,12.2356,6.301,140.4988,1,6.58,2
034950,한국기업평가,2024-10-14,89800,85400,KOSDAQ,4441.0,-4.8998,36,93,2.3981,0.9858,1.1761,1.0566,1.2797,1,-1.4244,-8.3033,9.0109,16.9863,0,0.7,-1
068930,디지털대성,2024-10-14,7420,7380,KOSDAQ,2369.0,-0.5391,8,68,2.6426,2.9238,1.2672,0.758,1.8002,3,-0.8062,1.9666,9.0109,34.6715,1,4.34,8
025000,KPX케미칼,2024-10-14,47353,46598,KOSPI,2211.0,-1.5944,31,64,2.4898,0.6682,1.0693,1.0961,1.6987,3,-0.9293,3.2463,3.1054,16.784,0,0.2,-1
358570,지아이이노베이션,2024-10-14,13032,12913,KOSDAQ,9255.0,-0.9131,0,242,23.6877,5.1885,1.9726,0.9548,4.9358,2,6.0411,12.1583,9.0109,91.1055,1,5.34,1
316140,우리금융지주,2024-10-14,16960,16540,KOSPI,261331.0,-2.4764,10,48,6.0936,2.9299,1.1588,0.8644,2.6127,4,2.6814,0.4638,3.1054,42.5862,1,3.39,9
009680,모토닉,2024-10-14,9090,8780,KOSPI,2937.0,-3.4103,33,247,0.4577,1.4908,1.2092,0.4436,1.0495,4,-0.1213,0.1887,3.1054,10.7188,0,0.57,-1
009420,한올바이오파마,2024-10-14,46750,46650,KOSPI,28314.0,-0.2139,0,191,19.6154,3.8342,2.0953,0.9945,4.6011,3,5.9693,23.3174,3.1054,63.6842,1,11.47,1
084010,대한제강,2024-10-14,9575,9222,KOSPI,4644.0,-3.6867,2,212,4.3803,1.8494,1.1046,0.411,2.2113,2,2.2264,3.606,3.1054,33.4974,0,14.25,-1
030200,KT,2024-10-14,42400,40900,KOSPI,152977.0,-3.5377,17,157,0.2451,0.7501,0.7096,1.071,2.7244,3,3.8638,-3.8336,3.1054,27.2162,1,9.9,2
00088K,한화3우B,2024-10-14,16210,15410,KOSPI,8984.0,-4.9352,38,46,0.3255,1.1852,0.8594,0.8657,1.9839,2,0.4405,-1.6571,3.1054,16.4777,0,1.1,-1
347700,스피어,2024-10-14,4126,3975,KOSDAQ,17765.0,-3.6597,0,249,44.8087,10.2482,2.8988,1.1604,6.9991,4,14.3681,21.1037,9.0109,146.4352,1,14.72,1
267250,HD현대,2024-10-15,85000,81100,KOSPI,193533.0,-4.5882,26,46,5.599,1.1907,0.9256,1.2492,2.8096,2,2.6246,1.8911,3.8455,42.5308,0,2.1,-1
000815,삼성화재우,2024-10-15,291500,277500,KOSPI,12429.0,-4.8027,18,66,1.8349,0.6778,0.6982,0.6703,1.7246,3,0.5155,-2.1972,3.8455,55.2013,0,3.42,-1
005090,SGC에너지,2024-10-15,29750,28500,KOSPI,4445.0,-4.2017,11,207,-1.0417,0.479,0.6716,0.7334,2.6692,4,3.2216,-0.3973,3.8455,31.9444,1,6.14,1
259960,크래프톤,2024-10-15,355000,340500,KOSPI,116850.0,-4.0845,15,32,6.7398,0.8572,0.833,0.8153,3.304,3,5.9777,-0.0346,3.8455,133.379,0,3.52,-1
016360,삼성증권,2024-10-15,48900,46650,KOSPI,85371.0,-4.6012,17,30,4.4793,0.8837,0.825,0.6839,2.9398,4,3.8528,-3.1983,3.8455,32.906,0,3.86,-1
052330,코텍,2024-10-15,8130,7990,KOSDAQ,1812.0,-1.722,14,105,2.1739,1.0849,1.1502,0.2604,1.922,3,2.1443,-4.9435,8.307,32.2848,1,6.13,10
145020,휴젤,2024-10-15,295500,286000,KOSDAQ,31990.0,-3.2149,4,34,10.6383,3.224,2.1379,1.0361,5.5445,4,3.3724,7.0156,8.307,136.5591,1,13.99,1
005720,넥센,2024-10-15,4900,4700,KOSPI,3721.0,-4.0816,25,69,3.2967,1.4356,1.446,1.1565,2.0517,3,-2.0,0.9482,3.8455,26.8556,0,0.85,-1
030190,NICE평가정보,2024-10-15,11630,11120,KOSPI,10251.0,-4.3852,0,103,4.4131,1.655,0.8257,0.8922,2.6593,3,-1.3332,9.3928,3.8455,38.4807,0,7.64,-1
000640,동아쏘시오홀딩스,2024-10-15,124827,119680,KOSPI,7125.0,-4.1233,17,26,8.642,2.0509,0.8309,1.5853,3.6004,3,3.5811,-1.1785,3.8455,38.7401,0,3.0,-1
026960,동서,2024-10-15,21100,20050,KOSPI,27019.0,-4.9763,0,78,1.519,0.9964,1.0007,1.7932,2.9106,3,-1.0396,6.7447,3.8455,24.7666,1,47.63,5
